youtubeid,videoid,caption,fps,tstart,tend,totalframes
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_11_006,"a person riding a bike in a mall, and the camera captures the scene from different angles.",29.97002997002997,1056.5221333333334,1063.1954666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_11_007,"a person skateboarding through a mall while holding a camera. The camera captures the mall's interior, including stores, people, and decorations.",29.97002997002997,1063.1954666666668,1069.8688,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_002,"a person riding a bike through a city street, passing by a building with a red awning and a sign that says ""pizza.""",29.97002997002997,1101.4336666666668,1108.107,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_007,a person riding a bike down a street with trees and a sidewalk. The person is wearing a helmet camera and is riding on the sidewalk.,29.97002997002997,1134.8003333333334,1141.4736666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_008,a person riding a bike down a street with a 360 camera attached to the front. The camera captures the surroundings as the person rides.,29.97002997002997,1141.4736666666668,1148.147,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_017,"a person walking down a sidewalk next to a green building, and there are trees and a fence along the sidewalk.",29.97002997002997,1201.5336666666667,1208.207,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_022,a person riding a skateboard down a street with a building in the background. The person is wearing a hat and a backpack.,29.97002997002997,1234.9003333333333,1241.573666666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_025,a person walking on a sidewalk with a large white building in the background. There are also cars parked on the street and a woman walking on the sidewalk.,29.97002997002997,1254.9203333333332,1261.5936666666666,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_026,a person riding a bike through a parking lot with cars and a fountain. The person then rides through a parking lot with cars and a ferris wheel.,29.97002997002997,1261.5936666666666,1268.267,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_028,a person riding a bike through a park with a large white tower in the background. There are also people walking on a sidewalk and a white fence in the foreground.,29.97002997002997,1274.9403333333337,1281.6136666666666,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_030,a person riding a skateboard down a sidewalk while people walk by. The person is wearing a hat and a backpack.,29.97002997002997,1288.287,1294.9603333333334,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_032,a person riding a bike down a path in a park. The person is wearing a blue helmet and a red shirt.,29.97002997002997,1301.6336666666666,1308.307,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_12_034,a person riding a bike down a street with a large sculpture in the middle of a park. The person is wearing a helmet and the bike has a blue seat.,29.97002997002997,1314.9803333333334,1321.6536666666666,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_13_002,a person riding a bike through a park with trees and a dirt path. The person is wearing a blue helmet and a blue shirt.,29.97002997002997,1348.6139333333333,1355.2872666666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_13_003,a person riding a bike through a park with trees and a road. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1355.2872666666667,1361.9606,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_13_004,a person riding a bike down a street with trees on both sides. The person is wearing a blue helmet and a blue shirt.,29.97002997002997,1361.9606,1368.6339333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_13_007,a person riding a bike through a park and passing by a modern building. The person is wearing a helmet camera and the video is in 360 degrees.,29.97002997002997,1381.9806,1388.6539333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_13_008,"a person walking down a sidewalk next to a large hedge. There are also various objects in the scene, such as a building, a car, and a motorcycle.",29.97002997002997,1388.6539333333333,1395.327266666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_000,a person riding a bike down a street with a large yellow dome in the background. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1399.7316666666668,1406.405,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_001,a person riding a bike down a street with people walking on the sidewalk. The video also shows a large metal sculpture and a tree in the background.,29.97002997002997,1406.405,1413.0783333333334,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_002,"a person riding a bike through a city street, passing by various objects such as a large metal sculpture, a tree, and a crosswalk.",29.97002997002997,1413.0783333333334,1419.7516666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_013,a person riding a bike down a street with cars and a bus passing by. The person is wearing a blue shirt and a hat.,29.97002997002997,1486.485,1493.1583333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_015,a person riding a bike down a street with a large white tower in the background. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1499.8316666666667,1506.505,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_016,"a person riding a bike through a city street, passing by various objects such as a metal sculpture, a tall white building, and a tree with green leaves.",29.97002997002997,1506.505,1513.1783333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_019,"a person walking a dog down a sidewalk, and a person riding a bike down the same sidewalk.",29.97002997002997,1526.525,1533.1983333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_020,"a person riding a skateboard down a sidewalk, passing by various objects and people. The video also shows a person riding a bike down the same sidewalk.",29.97002997002997,1533.1983333333333,1539.871666666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_022,a person riding a bike down a street with a large tower in the background. The person is wearing a blue helmet and a backpack.,29.97002997002997,1546.545,1553.2183333333332,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_027,a person riding a bike down a street with cars and trees in the background. The person is wearing a helmet camera and the video is in 360 degrees.,29.97002997002997,1579.9116666666666,1586.585,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_029,a person riding a bike down a street with trees on both sides. The person is wearing a blue helmet and a blue backpack.,29.97002997002997,1593.2583333333334,1599.9316666666666,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_031,"a person riding a bike down a tree-lined street, and the camera captures the scene from a first-person perspective.",29.97002997002997,1606.605,1613.2783333333334,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_035,a person riding a skateboard down a street with cars and buildings in the background. The person is wearing a helmet and the skateboard is visible throughout the video.,29.97002997002997,1633.2983333333334,1639.9716666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_14_036,a person riding a bike down a street with various objects and people in the background. The video also shows a person wearing a hat and a backpack riding a bike down the street.,29.97002997002997,1639.9716666666668,1646.645,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_000,a person riding a bike through an intersection with a red light. The person is wearing a helmet and a backpack.,29.97002997002997,1669.0006666666668,1675.674,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_001,"a person riding a bike through a city street, passing by various objects such as a red bus, a black trash can, and a yellow crosswalk.",29.97002997002997,1675.674,1682.3473333333334,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_002,a person riding a bike down a street with buildings and trees on both sides. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1682.3473333333334,1689.0206666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_003,a person riding a bike down a street with parked cars on the side of the road. The person is wearing a blue shirt and a helmet.,29.97002997002997,1689.0206666666668,1695.694,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_007,a person riding a bike down a street with a FedEx building in the background. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1715.714,1722.3873333333331,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_012,"a person riding a skateboard down a street, passing by various objects such as a parked car, a fire hydrant, and a tall building.",29.97002997002997,1749.0806666666667,1755.754,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_013,a person riding a bike down a street with a white fence on one side and a building on the other. There are also people walking on the sidewalk and a parked motorcycle.,29.97002997002997,1755.754,1762.4273333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_17_001,a person riding a bike down a street with a white building and a white fence on the side. The person is wearing a blue helmet and a green shirt.,29.97002997002997,1796.1944,1802.8677333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_001,a person riding a skateboard down a street and a person riding a bike down the same street.,29.97002997002997,1829.494333333333,1836.1676666666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_003,a person riding a bike down a street with buildings and trees on both sides. The person is wearing a helmet and a backpack.,29.97002997002997,1842.841,1849.5143333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_005,a person riding a skateboard down a street with buildings and trees in the background. The person is wearing a blue helmet and is seen riding the skateboard on the street.,29.97002997002997,1856.1876666666667,1862.861,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_006,"a man sitting on a wall in a park, and a car driving on the road.",29.97002997002997,1862.861,1869.5343333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_008,"a person riding a skateboard down a city street, passing by various objects such as buildings, trees, and parked cars. The video also shows a person wearing a hat and a blue shirt.",29.97002997002997,1876.207666666667,1882.881,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_015,"a person riding a bike through a city street, passing by various buildings and people.",29.97002997002997,1922.921,1929.5943333333332,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_017,"a person riding a skateboard down a sidewalk, passing by various buildings and people. The person is wearing a helmet and the skateboard is visible throughout the video.",29.97002997002997,1936.2676666666664,1942.941,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_018,"a person riding a skateboard down a city street while passing by various objects such as buildings, cars, and pedestrians.",29.97002997002997,1942.941,1949.6143333333332,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_021,a person riding a bike down a street with tall buildings and trees on both sides. The person is wearing a helmet and is riding on the sidewalk.,29.97002997002997,1962.961,1969.6343333333332,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_022,a person riding a bike down a street with a large building in the background. The person is wearing a blue shirt and a black helmet.,29.97002997002997,1969.6343333333332,1976.3076666666664,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_19_001,a person riding a bike down a street with a large building in the background. The person is wearing a blue helmet and a blue backpack.,29.97002997002997,1987.3186666666668,1993.992,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_1_001,"a person riding a skateboard down a street, and the camera captures the scene from different angles.",29.97002997002997,241.37446666666668,248.0478,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_1_006,"a person riding a skateboard down a sidewalk, passing by a white building with a blue roof and a tall tower in the background.",29.97002997002997,274.7411333333333,281.41446666666667,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_1_008,"a person riding a bike in a skate park, and the camera captures the scene from different angles.",29.97002997002997,288.0878,294.76113333333336,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_000,a person riding a bike down a street with a building in the background. The person is wearing a blue shirt and a helmet.,29.97002997002997,2002.6006,2009.2739333333332,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_003,a man riding a bike down a street with a traffic light. There are also people walking on the sidewalk and a man sitting on a bench.,29.97002997002997,2022.6206,2029.2939333333331,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_004,a man walking down the street while carrying a bag. The scene is captured from different angles and perspectives.,29.97002997002997,2029.2939333333331,2035.9672666666668,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_007,"a scene of a street with parked cars and trees on both sides. The camera moves along the sidewalk, capturing the parked cars and trees on both sides of the street.",29.97002997002997,2049.3139333333334,2055.9872666666665,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_008,a scene of a street with parked cars and trees on both sides. There is a black car parked on the side of the street.,29.97002997002997,2055.9872666666665,2062.6606,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_009,a car driving down a street with buildings and trees on both sides. The car passes by a roundabout and continues on the street.,29.97002997002997,2062.6606,2069.3339333333333,81000.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_20_010,"a scene of a parking lot with cars parked and a tree in the middle. The camera then pans to the right, revealing a street with cars parked on the side.",29.97002997002997,2069.3339333333333,2076.0072666666665,81000.0
